"name","path","level","rarity","tooltip","restriction","acquisition"
"<span style='color: #A1045A'>Night Regalia III</span>","https://ucarecdn.com/429ee35e-d9f3-4227-8773-5c71b057c86e/BTNAssassin_Regalia.png",60,"Regalia","Increases Agility by 40, Strength by 15, Mana Regeneration by 1.50 Mana per second, and Attack Damage by 84. Grants <span style='color: #c3dbff'>Bloodthirsty</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Night Set</span>—Physical damage dealt by <span style='color: #c3dbff'>Shiv</span>, <span style='color: #c3dbff'>Pirouette</span>, and <span style='color: #c3dbff'>Shadowstrike</span> ignores <span style='color: #FEBA0E'>5%</span> [<span style='color: #32CD32'>+(Strength / 35)%</span>] of the physical damage reduction granted by Armor.","Assassin only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Power Regalia III</span>","https://ucarecdn.com/fd91d285-3474-444a-a5f2-80c8578eaf4e/BTNMagician_Regalia.png",60,"Regalia","Increases Intelligence by 55, Health by 240, Mana by 380, and Spell Damage by 375. Grants <span style='color: #c3dbff'>Mana Regeneration III</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration III</span>—Gain 20% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Power Set</span>—Your Spell Damage is increased by <span style='color: #feba0e'>25%</span>.","Magician only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Shadows Regalia III</span>","https://ucarecdn.com/dabf7353-efcc-46e7-bb2d-43c3caba6829/BTNCloakOfFlames.png",60,"Regalia","Increases Intelligence by 55, Health Regeneration by 4.3 Health per second, and Spell Damage by 375.<br><br><span style='color: #c3dbff'>Shadows Set</span>—While <span style='color: #c3dbff'>Twisted Font</span> is active, your <span style='color: #7EBFF1'>Spell Damage</span> also increases by <span style='color: #FEBA0E'>50%</span>.","Warlock only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Stone Regalia III</span>","https://ucarecdn.com/395c4de3-320a-43a7-9032-9a4ea5a658e1/BTNGuardianofNature_Regalia.png",60,"Regalia","Increases Strength by 25, Intelligence by 15, Health and Mana by 420, Armor by 11, Resist by 45, and Spell Damage by 150.<br><br><span style='color: #c3dbff'>Stone Set</span>—Grants Tremor a <span style='color: #feba0e'>37.5%</span> chance to restore an adaptive <span style='color: #32cd32'>1.5 Strength</span> or <span style='color: #7ebff1'>0.5 Spell Damage</span> Health.","Guardian of Nature only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Veteran's Regalia III</span>","https://ucarecdn.com/31b38b2c-e511-4dc5-8452-022c2c144b0c/BTNSpartanWarrior_Regalia.png",60,"Regalia","Increases Strength by 25, Intelligence by 15, Health and Mana by 420, Spell Power by 120, and Armor by 20.<br><br><span style='color: #c3dbff'>Veteran's Set</span>—<span style='color: #c3dbff'>Phalanx</span> instead grants <span style='color: #FEBA0E'>30%</span> Evasion and increases Resist by <span style='color: #FEBA0E'>85</span>, but reduces base movement speed by <span style='color: #FEBA0E'>30%</span>. Also raises <span style='color: #c3dbff'>Throw Javelin's</span> <span style='color: #32cd32'>Strength</span> ratio to <span style='color: #32cd32'>3.0</span> and on <span style='color: #c3dbff'>Dispatch's</span> <span style='color: #32cd32'>Strength</span> ratios to <span style='color: #32cd32'>3.0</span>","Spartan Warrior only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Wild Regalia III</span>","https://ucarecdn.com/a28c69b8-e92c-493b-bb02-50961bb92f38/BTNDruid_Regalia.png",60,"Regalia","Increases Intelligence by 40, Agility by 15, Health and Mana by 300, and Spell Power by 300.<br><br><span style='color: #c3dbff'>Wild Set</span>—Whenever you change form: You restore <span style='color: #32CD32'>0.5 Intelligence</span> mana.","Druid only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Battleforge Regalia IV</span>","https://ucarecdn.com/d66f181a-a34c-4b6b-a754-04b4af1025f5/BTNBarbarian_Regalia.png",75,"Regalia","Increases Strength by 40, Agility by 25, Attack Damage by 45, and Armor by 31.<br><br><span style='color: #c3dbff'>Evasion II</span>—Gives a <span style='color: #FEBA0E'>10%</span> chance to avoid an auto-attack.<br><br><span style='color: #c3dbff'>Battleforge Set</span>—Auto-Attacks have a <span style='color: #FEBA0E'>7%</span> chance to raise your Armor by <span style='color: #FEBA0E'>125</span> for <span style='color: #FEBA0E'>10</span> seconds.","Barbarian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Deathbringer Regalia IV</span>","https://ucarecdn.com/61111103-0e47-41ef-9e65-005a389dc17d/BTNWarlord_Regalia.png",75,"Regalia","Increases Agility by 45, Strength by 20, Health by 555, and Attack Damage by 111. Grants <span style='color: #c3dbff'>Bloodthirsty</span> and <span style='color: #c3dbff'>Critical Strike</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Critical Strike</span>—Grants a <span style='color: #FEBA0E'>10%</span> chance to inflict <span style='color: #FEBA0E'>2.5x</span> auto-attack damage. This ability stacks with similar effects.<br><br><span style='color: #c3dbff'>Deathbringer Set</span>—Decreases base attack speed cooldown to <span style='color: #FEBA0E'>1.57</span> from 1.65.","Warlord Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Divine Regalia IV</span>","https://ucarecdn.com/603cad4e-83ce-4831-a730-bfc7320285a3/BTNTempleGuardian_Regalia.png",75,"Regalia","Increases Strength by 35, Intelligence by 30, Mana by 300, Armor and Resist by 14, and Spell Power by 300.<br><br><span style='color: #c3dbff'>Divine Set</span>—Grants Attacks a <span style='color: #FEBA0E'>10%</span> chance to create a narrow wall of fire that damages enemies for <span style='color: #32cd32'>2.0 Strength</span> +<span style='color: #7ebff1'> 0.5 Spell Damage</span>.","Temple Guardian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Ironwood Regalia IV</span>","https://ucarecdn.com/62e3057d-2696-4926-b26f-89072e4d3176/BTNRanger_Regalia.png",75,"Regalia","Increases Agility by 40, Intelligence by 25, Mana by 300, Spell Power by 300, and Attack Damage by 70.<br><br><span style='color: #c3dbff'>Ironwood Set</span>—Gives allies within <span style='color: #FEBA0E'>450</span> units <span style='color: #FEBA0E'>20%</span> bonus damage to their ranged attacks.","Ranger Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Khaos Regalia IV</span>","https://ucarecdn.com/dbb66e6d-4843-47cd-a70a-2f46a82a72e1/BTNKhaosChampion_Regalia.png",75,"Regalia","Increases Strength by 40, Agility by 25, Health by 1005, Mana by 60, Armor by 25, and Resist by 33.<br><br><span style='color: #c3dbff'>Khaos Set</span>—Whenever you auto-attack, restore <span style='color: #FEBA0E'>0.2</span> (<span style='color: #7EBFF1'>Armor</span> + <span style='color: #7EBFF1'>Resist</span>) health.","Khaos Champion Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Light Regalia IV</span>","https://ucarecdn.com/fc9d1062-d0f9-4a99-a076-fec52446a436/BTNCleric_Regalia.png",75,"Regalia","Increases Intelligence by 45, Strength by 20, Spell Damage by 260, and Spell Healing by 780. Grants <span style='color: #c3dbff'>Mana Regeneration IV</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration IV</span>—Gain 25% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Light Set</span>—Activating <span style='color: #c3dbff'>Transcendence</span> reduces your other spells' cooldowns by 10 seconds.","Cleric only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Night Regalia IV</span>","https://ucarecdn.com/429ee35e-d9f3-4227-8773-5c71b057c86e/BTNAssassin_Regalia.png",75,"Regalia","Increases Agility by 45, Strength by 20, Mana Regeneration by 1.75 Mana per second, and Attack Damage by 111. Grants <span style='color: #c3dbff'>Bloodthirsty</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Night Set</span>—Physical damage dealt by <span style='color: #c3dbff'>Shiv</span>, <span style='color: #c3dbff'>Pirouette</span>, and <span style='color: #c3dbff'>Shadowstrike</span> ignores <span style='color: #FEBA0E'>5%</span> [<span style='color: #32CD32'>+(Strength / 35)%</span>] of the physical damage reduction granted by Armor.","Assassin only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Power Regalia IV</span>","https://ucarecdn.com/fd91d285-3474-444a-a5f2-80c8578eaf4e/BTNMagician_Regalia.png",75,"Regalia","Increases Intelligence by 65, Health by 335, Mana by 520, and Spell Damage by 500. Grants <span style='color: #c3dbff'>Mana Regeneration IV</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration IV</span>—Gain 25% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Power Set</span>—Your Spell Damage is increased by <span style='color: #feba0e'>25%</span>.","Magician only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Shadows Regalia IV</span>","https://ucarecdn.com/dabf7353-efcc-46e7-bb2d-43c3caba6829/BTNCloakOfFlames.png",75,"Regalia","Increases Intelligence by 65, Health Regeneration by 5.95 Health per second, and Spell Damage by 500.<br><br><span style='color: #c3dbff'>Shadows Set</span>—While <span style='color: #c3dbff'>Twisted Font</span> is active, your <span style='color: #7EBFF1'>Spell Damage</span> also increases by <span style='color: #FEBA0E'>50%</span>.","Warlock only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Stone Regalia IV</span>","https://ucarecdn.com/395c4de3-320a-43a7-9032-9a4ea5a658e1/BTNGuardianofNature_Regalia.png",75,"Regalia","Increases Strength by 30, Intelligence by 20, Health and Mana by 555, Armor by 14, Resist by 55, and Spell Damage by 200.<br><br><span style='color: #c3dbff'>Stone Set</span>—Grants Tremor a <span style='color: #feba0e'>37.5%</span> chance to restore an adaptive <span style='color: #32cd32'>1.5 Strength</span> or <span style='color: #7ebff1'>0.5 Spell Damage</span> Health.","Guardian of Nature only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Veteran's Regalia IV</span>","https://ucarecdn.com/31b38b2c-e511-4dc5-8452-022c2c144b0c/BTNSpartanWarrior_Regalia.png",75,"Regalia","Increases Strength by 30, Intelligence by 20, Health and Mana by 555, Spell Power by 155, and Armor by 25.<br><br><span style='color: #c3dbff'>Veteran's Set</span>—<span style='color: #c3dbff'>Phalanx</span> instead grants <span style='color: #FEBA0E'>30%</span> Evasion and increases Resist by <span style='color: #FEBA0E'>85</span>, but reduces base movement speed by <span style='color: #FEBA0E'>30%</span>. Also raises <span style='color: #c3dbff'>Throw Javelin's</span> <span style='color: #32cd32'>Strength</span> ratio to <span style='color: #32cd32'>3.0</span> and on <span style='color: #c3dbff'>Dispatch's</span> <span style='color: #32cd32'>Strength</span> ratios to <span style='color: #32cd32'>3.0</span>","Spartan Warrior only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Wild Regalia IV</span>","https://ucarecdn.com/a28c69b8-e92c-493b-bb02-50961bb92f38/BTNDruid_Regalia.png",75,"Regalia","Increases Intelligence by 45, Agility by 20, Health and Mana by 400, and Spell Power by 400.<br><br><span style='color: #c3dbff'>Wild Set</span>—Whenever you change form: You restore <span style='color: #32CD32'>0.5 Intelligence</span> mana.","Druid only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Battleforge Regalia V</span>","https://ucarecdn.com/d66f181a-a34c-4b6b-a754-04b4af1025f5/BTNBarbarian_Regalia.png",90,"Regalia","Increases Strength by 45, Agility by 30, Attack Damage by 55, and Armor by 38.<br><br><span style='color: #c3dbff'>Evasion III</span>—Gives a <span style='color: #FEBA0E'>15%</span> chance to avoid an auto-attack.<br><br><span style='color: #c3dbff'>Battleforge Set</span>—Auto-Attacks have a <span style='color: #FEBA0E'>7%</span> chance to raise your Armor by <span style='color: #FEBA0E'>125</span> for <span style='color: #FEBA0E'>10</span> seconds.","Barbarian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Deathbringer Regalia V</span>","https://ucarecdn.com/61111103-0e47-41ef-9e65-005a389dc17d/BTNWarlord_Regalia.png",90,"Regalia","Increases Agility by 50, Strength by 25, Health by 690, and Attack Damage by 138. Grants <span style='color: #c3dbff'>Bloodthirsty</span> and <span style='color: #c3dbff'>Critical Strike</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Critical Strike</span>—Grants a <span style='color: #FEBA0E'>10%</span> chance to inflict <span style='color: #FEBA0E'>2.5x</span> auto-attack damage. This ability stacks with similar effects.<br><br><span style='color: #c3dbff'>Deathbringer Set</span>—Decreases base attack speed cooldown to <span style='color: #FEBA0E'>1.56</span> from 1.65.","Warlord Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Divine Regalia V</span>","https://ucarecdn.com/603cad4e-83ce-4831-a730-bfc7320285a3/BTNTempleGuardian_Regalia.png",90,"Regalia","Increases Strength by 40, Intelligence by 35, Mana by 375, Armor and Resist by 17, and Spell Power by 375.<br><br><span style='color: #c3dbff'>Divine Set</span>—Grants Attacks a <span style='color: #FEBA0E'>10%</span> chance to create a narrow wall of fire that damages enemies for <span style='color: #32cd32'>2.0 Strength</span> +<span style='color: #7ebff1'> 0.5 Spell Damage</span>.","Temple Guardian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Ironwood Regalia V</span>","https://ucarecdn.com/62e3057d-2696-4926-b26f-89072e4d3176/BTNRanger_Regalia.png",90,"Regalia","Increases Agility by 45, Intelligence by 30, Mana by 375, Spell Power by 375, and Attack Damage by 85.<br><br><span style='color: #c3dbff'>Ironwood Set</span>—Gives allies within <span style='color: #FEBA0E'>450</span> units <span style='color: #FEBA0E'>20%</span> bonus damage to their ranged attacks.","Ranger Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Khaos Regalia V</span>","https://ucarecdn.com/dbb66e6d-4843-47cd-a70a-2f46a82a72e1/BTNKhaosChampion_Regalia.png",90,"Regalia","Increases Strength by 45, Agility by 30, Health by 1290, Mana by 75, Armor by 30, and Resist by 39.<br><br><span style='color: #c3dbff'>Khaos Set</span>—Whenever you auto-attack, restore <span style='color: #FEBA0E'>0.2</span> (<span style='color: #7EBFF1'>Armor</span> + <span style='color: #7EBFF1'>Resist</span>) health.","Khaos Champion Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Light Regalia V</span>","https://ucarecdn.com/fc9d1062-d0f9-4a99-a076-fec52446a436/BTNCleric_Regalia.png",90,"Regalia","Increases Intelligence by 50, Strength by 25, Spell Damage by 330, and Spell Healing by 990. Grants <span style='color: #c3dbff'>Mana Regeneration V</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration V</span>—Gain 30% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Light Set</span>—Activating <span style='color: #c3dbff'>Transcendence</span> reduces your other spells' cooldowns by 10 seconds.","Cleric only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Night Regalia V</span>","https://ucarecdn.com/429ee35e-d9f3-4227-8773-5c71b057c86e/BTNAssassin_Regalia.png",90,"Regalia","Increases Agility by 50, Strength by 25, Mana Regeneration by 2.00 Mana per second, and Attack Damage by 138. Grants <span style='color: #c3dbff'>Bloodthirsty</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Night Set</span>—Physical damage dealt by <span style='color: #c3dbff'>Shiv</span>, <span style='color: #c3dbff'>Pirouette</span>, and <span style='color: #c3dbff'>Shadowstrike</span> ignores <span style='color: #FEBA0E'>5%</span> [<span style='color: #32CD32'>+(Strength / 35)%</span>] of the physical damage reduction granted by Armor.","Assassin only","Master Metalsmith Heletes"
